ticker,name,short_name,aliases,industry,market
2942,京站實業股份有限公司,京站,京站實業股份有限公司|京站|Jing-Jan,居家生活,上市
2945,三商家購股份有限公司,三商家購,三商家購股份有限公司|三商家購|Simple Mart,貿易百貨,上市
2947,振宇五金股份有限公司,振宇五金,振宇五金股份有限公司|振宇五金|Zhen Yu,居家生活,上櫃
2948,寶陞國際股份有限公司,寶陞,寶陞國際股份有限公司|寶陞|Bausen,居家生活,上櫃
2949,欣新網股份有限公司,欣新網,欣新網股份有限公司|欣新網|HHG,數位雲端,上櫃
3002,歐格電子股份有限公司,歐格,歐格電子股份有限公司|歐格|AHOKU,電腦及週邊設備業,上市
3003,健和興端子股份有限公司,健和興,健和興端子股份有限公司|健和興|KST,電子零組件業,上市
3004,豐達科技股份有限公司,豐達科,豐達科技股份有限公司|豐達科|NAFCO,鋼鐵工業,上市
3005,神基控股股份有限公司,神基,神基控股股份有限公司|神基|Getac,電腦及週邊設備業,上市
3006,晶豪科技股份有限公司,晶豪科,晶豪科技股份有限公司|晶豪科|ESMT,半導體業,上市
3008,大立光電股份有限公司,大立光,大立光電股份有限公司|大立光|LARGAN,光電業,上市
3010,華立企業股份有限公司,華立,華立企業股份有限公司|華立|WAH LEE,電子通路業,上市
3011,今皓實業股份有限公司,今皓,今皓實業股份有限公司|今皓|JH,電子零組件業,上市
3013,晟銘電子科技股份有限公司,晟銘電,晟銘電子科技股份有限公司|晟銘電|UNEEC,電腦及週邊設備業,上市
3014,聯陽半導體股份有限公司,聯陽,聯陽半導體股份有限公司|聯陽|ITE,半導體業,上市
3015,全漢企業股份有限公司,全漢,全漢企業股份有限公司|全漢|FSP,電子零組件業,上市
3016,嘉晶電子股份有限公司,嘉晶,嘉晶電子股份有限公司|嘉晶|EPi,半導體業,上市
3017,奇鋐科技股份有限公司,奇鋐,奇鋐科技股份有限公司|奇鋐|AVC,電腦及週邊設備業,上市
3018,隆銘綠能科技工程股份有限公司,隆銘綠能,隆銘綠能科技工程股份有限公司|隆銘綠能|LUNG MING,其他電子業,上市
3019,亞洲光學股份有限公司,亞光,亞洲光學股份有限公司|亞光|ASIA,光電業,上市
3021,鴻名企業股份有限公司,鴻名,鴻名企業股份有限公司|鴻名|WELLTEND,電子零組件業,上市
3022,威強電工業電腦股份有限公司,威強電,威強電工業電腦股份有限公司|威強電|IEI,電腦及週邊設備業,上市
3023,信邦電子股份有限公司,信邦,信邦電子股份有限公司|信邦|SINBON,電子零組件業,上市
3024,憶聲電子股份有限公司,憶聲,憶聲電子股份有限公司|憶聲|ACTION,光電業,上市
3025,星通資訊股份有限公司,星通,星通資訊股份有限公司|星通|LOOP,通信網路業,上市
3026,禾伸堂企業股份有限公司,禾伸堂,禾伸堂企業股份有限公司|禾伸堂|HOLY STONE,電子零組件業,上市
3027,盛達電業股份有限公司,盛達,盛達電業股份有限公司|盛達|BILLION,通信網路業,上市
3028,增你強股份有限公司,增你強,增你強股份有限公司|增你強|ZENITRON,電子通路業,上市
3029,零壹科技股份有限公司,零壹,零壹科技股份有限公司|零壹|ZERO ONE,資訊服務業,上市
3030,德律科技股份有限公司,德律,德律科技股份有限公司|德律|TRI,其他電子業,上市
3031,佰鴻工業股份有限公司,佰鴻,佰鴻工業股份有限公司|佰鴻|BRIGHT,光電業,上市
3032,偉訓科技股份有限公司,偉訓,偉訓科技股份有限公司|偉訓|COMPUCASE,電子零組件業,上市
3033,威健實業股份有限公司,威健,威健實業股份有限公司|威健|Weikeng,電子通路業,上市
3034,聯詠科技股份有限公司,聯詠,聯詠科技股份有限公司|聯詠|NOVATEK,半導體業,上市
3035,智原科技股份有限公司,智原,智原科技股份有限公司|智原|Faraday,半導體業,上市
3036,文曄科技股份有限公司,文曄,文曄科技股份有限公司|文曄|WT,電子通路業,上市
3037,欣興電子股份有限公司,欣興,欣興電子股份有限公司|欣興|UNIMICRON,電子零組件業,上市
3038,全台晶像股份有限公司,全台,全台晶像股份有限公司|全台|EDT,光電業,上市
3040,遠見科技股份有限公司,遠見,遠見科技股份有限公司|遠見|G.V.,其他,上市
3041,揚智科技股份有限公司,揚智,揚智科技股份有限公司|揚智|ALi,半導體業,上市
3042,台灣晶技股份有限公司,晶技,台灣晶技股份有限公司|晶技|TXC,電子零組件業,上市
3043,科風股份有限公司,科風,科風股份有限公司|科風|PCM,其他電子業,上市
3044,健鼎科技股份有限公司,健鼎,健鼎科技股份有限公司|健鼎|Tripod,電子零組件業,上市
3045,台灣大哥大股份有限公司,台灣大,台灣大哥大股份有限公司|台灣大|TWM,通信網路業,上市
3046,建碁股份有限公司,建碁,建碁股份有限公司|建碁|AOPEN,電腦及週邊設備業,上市
3047,訊舟科技股份有限公司,訊舟,訊舟科技股份有限公司|訊舟|EDIMAX,通信網路業,上市
3048,益登科技股份有限公司,益登,益登科技股份有限公司|益登|EDOM,電子通路業,上市
3049,精金科技股份有限公司,精金,精金科技股份有限公司|精金|HannsTouch,光電業,上市
3050,鈺德科技股份有限公司,鈺德,鈺德科技股份有限公司|鈺德|U-TECH,光電業,上市
3051,力特光電科技股份有限公司,力特,力特光電科技股份有限公司|力特|Optimax,光電業,上市
3052,夆典科技開發股份有限公司,夆典,夆典科技開發股份有限公司|夆典|APEX,建材營造,上市
3054,立萬利創新股份有限公司,立萬利,立萬利創新股份有限公司|立萬利|LIWANLI,食品工業,上市
3055,蔚華科技股份有限公司,蔚華科,蔚華科技股份有限公司|蔚華科|Spirox Corp.,電子通路業,上市
3056,富華創新股份有限公司,富華新,富華創新股份有限公司|富華新|Fu Hua,建材營造,上市
3057,喬鼎資訊股份有限公司,喬鼎,喬鼎資訊股份有限公司|喬鼎|Promise,電腦及週邊設備業,上市
3058,立德電子股份有限公司,立德,立德電子股份有限公司|立德|LEI,電子零組件業,上市
3059,華晶科技股份有限公司,華晶科,華晶科技股份有限公司|華晶科|Altek,光電業,上市
3060,銘異科技股份有限公司,銘異,銘異科技股份有限公司|銘異|MIN AIK,電腦及週邊設備業,上市
3062,建漢科技股份有限公司,建漢,建漢科技股份有限公司|建漢|CyberTAN,通信網路業,上市
3064,泰偉電子股份有限公司,泰偉,泰偉電子股份有限公司|泰偉|Astro Corp.,文化創意業,上櫃
3066,李洲科技股份有限公司,李洲,李洲科技股份有限公司|李洲|TAIWAN OASIS,光電業,上櫃
3067,全域股份有限公司,全域,全域股份有限公司|全域|PNC,居家生活,上櫃
3071,協禧電機股份有限公司,協禧,協禧電機股份有限公司|協禧|ADDA,電腦及週邊設備業,上櫃
3073,天方能源科技股份有限公司,天方能源,天方能源科技股份有限公司|天方能源|Teamphon,綠能環保,上櫃
3078,僑威科技股份有限公司,僑威,僑威科技股份有限公司|僑威|CWT,電子零組件業,上櫃
3081,聯亞光電工業股份有限公司,聯亞,聯亞光電工業股份有限公司|聯亞|LandMark,通信網路業,上櫃
3083,中華網龍股份有限公司,網龍,中華網龍股份有限公司|網龍|CHINESEGAMER,文化創意業,上櫃
3085,台鋼新零售股份有限公司,新零售,台鋼新零售股份有限公司|新零售|NEWRETAIL,數位雲端,上櫃
3086,華義國際數位娛樂股份有限公司,華義*,華義國際數位娛樂股份有限公司|華義*|WAYI,文化創意業,上櫃
3088,艾訊股份有限公司,艾訊,艾訊股份有限公司|艾訊|AXIOMTEK,電腦及週邊設備業,上櫃
3090,日電貿股份有限公司,日電貿,日電貿股份有限公司|日電貿|NDB,電子零組件業,上市
3092,鴻碩精密電工股份有限公司,鴻碩,鴻碩精密電工股份有限公司|鴻碩|HOTRON,電子零組件業,上市
3093,台灣港建股份有限公司,港建*,台灣港建股份有限公司|港建*|TKK,其他電子業,上櫃
3094,聯傑國際股份有限公司,聯傑,聯傑國際股份有限公司|聯傑|DAVICOM,半導體業,上市
3095,及成企業股份有限公司,及成,及成企業股份有限公司|及成|CCC,通信網路業,上櫃
3097,拍檔科技股份有限公司,拍檔,拍檔科技股份有限公司|拍檔|PTT,電腦及週邊設備業,上市
3105,穩懋半導體股份有限公司,穩懋,穩懋半導體股份有限公司|穩懋|WIN,半導體業,上櫃
3114,好德科技股份有限公司,好德,好德科技股份有限公司|好德|HT,電子零組件業,上櫃
3115,富育榮綱股份有限公司,富榮綱,富育榮綱股份有限公司|富榮綱|TSC,電子零組件業,上櫃
3117,年程科技股份有限公司,年程,年程科技股份有限公司|年程|TECSTAR,電子零組件業,上市
3118,進階生物科技股份有限公司,進階,進階生物科技股份有限公司|進階|LEVEL,生技醫療業,上櫃
3122,笙泉科技股份有限公司,笙泉,笙泉科技股份有限公司|笙泉|Megawin,半導體業,上櫃
3128,昇銳智慧科技股份有限公司,昇銳,昇銳智慧科技股份有限公司|昇銳|HI SHARP,光電業,上櫃
3130,一零四資訊科技股份有限公司,一零四,一零四資訊科技股份有限公司|一零四|104,數位雲端,上市
3131,弘塑科技股份有限公司,弘塑,弘塑科技股份有限公司|弘塑|GPTC,半導體業,上櫃
3135,凌航科技股份有限公司,凌航,凌航科技股份有限公司|凌航|Goldkey Tech.,半導體業,上市
3138,耀登科技股份有限公司,耀登,耀登科技股份有限公司|耀登|Auden,通信網路業,上市
3141,晶宏半導體股份有限公司,晶宏,晶宏半導體股份有限公司|晶宏|UltraChip,半導體業,上櫃
3147,大綜電腦系統股份有限公司,大綜,大綜電腦系統股份有限公司|大綜|JETWELL,資訊服務業,上櫃
3149,正達國際光電股份有限公司,正達,正達國際光電股份有限公司|正達|G-TECH,光電業,上市
3150,鈺寶科技股份有限公司,鈺寶-創,鈺寶科技股份有限公司|鈺寶-創|SYNCOMM,半導體業,上市
3152,璟德電子工業股份有限公司,璟德,璟德電子工業股份有限公司|璟德|ACX,通信網路業,上櫃
3158,嘉實資訊股份有限公司,嘉實,嘉實資訊股份有限公司|嘉實|SysJust,資訊服務業,上櫃
3162,精確實業股份有限公司,精確,精確實業股份有限公司|精確|UAT,電機機械,上櫃
3163,波若威科技股份有限公司,波若威,波若威科技股份有限公司|波若威|Browave,通信網路業,上櫃
3164,景岳生物科技股份有限公司,景岳,景岳生物科技股份有限公司|景岳|GenMont,生技醫療業,上市
3167,大量科技股份有限公司,大量,大量科技股份有限公司|大量|TA LIANG,電機機械,上市
3168,眾福科技股份有限公司,眾福科,眾福科技股份有限公司|眾福科|DATA IMAGE,光電業,上市
3169,亞信電子股份有限公司,亞信,亞信電子股份有限公司|亞信|ASIX,半導體業,上櫃
3171,炎洲流通股份有限公司,炎洲流通,炎洲流通股份有限公司|炎洲流通|YCD,居家生活,上櫃
3176,基亞生物科技股份有限公司,基亞,基亞生物科技股份有限公司|基亞|MEDIGEN,生技醫療業,上櫃
3178,公準精密工業股份有限公司,公準,公準精密工業股份有限公司|公準|GONGIN,半導體業,上櫃
3184,微邦科技股份有限公司,微邦,微邦科技股份有限公司|微邦|MBTC,生技醫療業,上市
3188,鑫龍騰開發股份有限公司,鑫龍騰,鑫龍騰開發股份有限公司|鑫龍騰|GLTD,建材營造,上櫃
3189,景碩科技股份有限公司,景碩,景碩科技股份有限公司|景碩|KINSUS,半導體業,上市
3191,雲嘉南科技股份有限公司,雲嘉南,雲嘉南科技股份有限公司|雲嘉南|YJN,電子零組件業,上櫃
3205,佰研生化科技股份有限公司,佰研,佰研生化科技股份有限公司|佰研|SLS,生技醫療業,上櫃
3206,志豐電子股份有限公司,志豐,志豐電子股份有限公司|志豐|KINGSTATE,電子零組件業,上櫃
3207,耀勝電子股份有限公司,耀勝,耀勝電子股份有限公司|耀勝|YAO SHENG,電子零組件業,上櫃
3209,全科科技股份有限公司,全科,全科科技股份有限公司|全科|ALLTEK,電子通路業,上市
3211,順達科技股份有限公司,順達,順達科技股份有限公司|順達|Dynapack,電腦及週邊設備業,上櫃
3213,茂訊電腦股份有限公司,茂訊,茂訊電腦股份有限公司|茂訊|Mildef,電腦及週邊設備業,上櫃
3217,優群科技股份有限公司,優群,優群科技股份有限公司|優群|ARGOSY,電子零組件業,上櫃
3218,大學光學科技股份有限公司,大學光,大學光學科技股份有限公司|大學光|UNIVERSAL,生技醫療業,上櫃
3219,倚強科技股份有限公司,倚強科,倚強科技股份有限公司|倚強科|Aethertek,其他電子業,上櫃
3221,台灣嘉碩科技股份有限公司,台嘉碩,台灣嘉碩科技股份有限公司|台嘉碩|TST,通信網路業,上櫃
3224,三顧股份有限公司,三顧,三顧股份有限公司|三顧|MetaTech,電子通路業,上櫃
3226,龍鋒科技股份有限公司,龍鋒,龍鋒科技股份有限公司|龍鋒|LFA,電機機械,上櫃
3227,原相科技股份有限公司,原相,原相科技股份有限公司|原相|PXI,半導體業,上櫃
3228,金麗科技股份有限公司,金麗科,金麗科技股份有限公司|金麗科|RDC,半導體業,上櫃
3229,晟鈦股份有限公司,晟鈦,晟鈦股份有限公司|晟鈦|CHEER TIME,電子零組件業,上市
3230,錦明實業股份有限公司,錦明,錦明實業股份有限公司|錦明|Jiin Ming,光電業,上櫃
3231,緯創資通股份有限公司,緯創,緯創資通股份有限公司|緯創|Wistron,電腦及週邊設備業,上市
3232,昱捷股份有限公司,昱捷,昱捷股份有限公司|昱捷|SIC,電子通路業,上櫃
3234,光環科技股份有限公司,光環,光環科技股份有限公司|光環|TrueLight,通信網路業,上櫃
3236,千如電機工業股份有限公司,千如,千如電機工業股份有限公司|千如|ABC,電子零組件業,上櫃
3252,海灣國際開發(股)公司,海灣,海灣國際開發(股)公司|海灣|Haiwan,觀光餐旅,上櫃
3257,虹冠電子工業股份有限公司,虹冠電,虹冠電子工業股份有限公司|虹冠電|CHAMPION,半導體業,上市
3259,鑫創科技股份有限公司,鑫創,鑫創科技股份有限公司|鑫創|3S,半導體業,上櫃
3260,威剛科技股份有限公司,威剛,威剛科技股份有限公司|威剛|ADATA,半導體業,上櫃
3264,欣銓科技股份有限公司,欣銓,欣銓科技股份有限公司|欣銓|Ardentec,半導體業,上櫃
3265,台星科股份有限公司,台星科,台星科股份有限公司|台星科|WST,半導體業,上櫃
3266,昇陽建設企業股份有限公司,昇陽,昇陽建設企業股份有限公司|昇陽|SUNTY,建材營造,上市
3268,海德威電子工業股份有限公司,海德威,海德威電子工業股份有限公司|海德威|Higher Way,半導體業,上櫃
3272,東碩資訊股份有限公司,東碩,東碩資訊股份有限公司|東碩|GW,電腦及週邊設備業,上櫃
3276,宇環科技股份有限公司,宇環,宇環科技股份有限公司|宇環|tht,電子零組件業,上櫃
3284,太普高精密影像股份有限公司,太普高,太普高精密影像股份有限公司|太普高|TOP,其他,上櫃
3285,微端科技股份有限公司,微端,微端科技股份有限公司|微端|MT,其他電子業,上櫃
3287,廣寰科技股份有限公司,廣寰科,廣寰科技股份有限公司|廣寰科|Kworld,電腦及週邊設備業,上櫃
3288,點晶科技股份有限公司,點晶,點晶科技股份有限公司|點晶|SiTI,電子零組件業,上櫃
3289,宜特科技股份有限公司,宜特,宜特科技股份有限公司|宜特|IST,其他電子業,上櫃
3290,東浦精密光電股份有限公司,東浦,東浦精密光電股份有限公司|東浦|DONPON,電子零組件業,上櫃
3293,鈊象電子股份有限公司,鈊象,鈊象電子股份有限公司|鈊象|IGS,文化創意業,上櫃
3294,英濟股份有限公司,英濟,英濟股份有限公司|英濟|Megaforce,電子零組件業,上櫃
3296,勝德國際研發股份有限公司,勝德,勝德國際研發股份有限公司|勝德|POWERTECH,電子零組件業,上市
3297,杭特電子股份有限公司,杭特,杭特電子股份有限公司|杭特|Hunt,光電業,上櫃
3303,岱稜科技股份有限公司,岱稜,岱稜科技股份有限公司|岱稜|UNIVACCO,其他電子業,上櫃
3305,昇貿科技股份有限公司,昇貿,昇貿科技股份有限公司|昇貿|SHENMAO,其他電子業,上市
3306,鼎天國際股份有限公司,鼎天,鼎天國際股份有限公司|鼎天|RoyalTek,通信網路業,上櫃
3308,聯德電子股份有限公司,聯德,聯德電子股份有限公司|聯德|BESTEC,電子零組件業,上市
3310,佳穎精密企業股份有限公司,佳穎,佳穎精密企業股份有限公司|佳穎|CHIALIN,電子零組件業,上櫃
3311,閎暉實業股份有限公司,閎暉,閎暉實業股份有限公司|閎暉|Silitech,通信網路業,上市
3312,弘憶國際股份有限公司,弘憶股,弘憶國際股份有限公司|弘憶股|G.M.I,電子通路業,上市
3313,斐成開發科技股份有限公司,斐成,斐成開發科技股份有限公司|斐成|FCD,建材營造,上櫃
3317,尼克森微電子股份有限公司,尼克森,尼克森微電子股份有限公司|尼克森|NIKO-SEM,半導體業,上櫃
3321,同泰電子科技股份有限公司,同泰,同泰電子科技股份有限公司|同泰|UNIFLEX,電子零組件業,上市
3322,建舜電子製造股份有限公司,建舜電,建舜電子製造股份有限公司|建舜電|JEM,電子零組件業,上櫃
3323,加百裕工業股份有限公司,加百裕,加百裕工業股份有限公司|加百裕|Celxpert,電腦及週邊設備業,上櫃
3324,雙鴻科技股份有限公司,雙鴻,雙鴻科技股份有限公司|雙鴻|AURAS,其他電子業,上櫃
3325,旭品科技股份有限公司,旭品,旭品科技股份有限公司|旭品|Casing,電腦及週邊設備業,上櫃
3332,幸康電子股份有限公司,幸康,幸康電子股份有限公司|幸康|CINCON,電子零組件業,上櫃
3338,泰碩電子股份有限公司,泰碩,泰碩電子股份有限公司|泰碩|TAISOL,電子零組件業,上市
3339,泰谷光電科技股份有限公司,泰谷,泰谷光電科技股份有限公司|泰谷|TEKCORE,光電業,上櫃
3346,麗清科技股份有限公司,麗清,麗清科技股份有限公司|麗清|Laster Tech,汽車工業,上市
3349,寶德科技股份有限公司,寶德,寶德科技股份有限公司|寶德|DEXIN,電腦及週邊設備業,上櫃
3354,律勝科技股份有限公司,律勝,律勝科技股份有限公司|律勝|MICROCOSM,電子零組件業,上櫃
3356,奇偶科技股份有限公司,奇偶,奇偶科技股份有限公司|奇偶|GeoVision,光電業,上市
3357,西北臺慶科技股份有限公司,臺慶科,西北臺慶科技股份有限公司|臺慶科|TAI-TECH,電子零組件業,上櫃
3360,尚立股份有限公司,尚立,尚立股份有限公司|尚立|SUNNIC,電子通路業,上櫃
3362,先進光電科技股份有限公司,先進光,先進光電科技股份有限公司|先進光|ABILITY,光電業,上櫃
3363,上詮光纖通信股份有限公司,上詮,上詮光纖通信股份有限公司|上詮|FOCI,通信網路業,上櫃
3372,台灣典範半導體股份有限公司,典範,台灣典範半導體股份有限公司|典範|TICP,半導體業,上櫃
3373,熱映光電股份有限公司,熱映,熱映光電股份有限公司|熱映|Radiant,其他電子業,上櫃
3374,精材科技股份有限公司,精材,精材科技股份有限公司|精材|Xintec,半導體業,上櫃
3376,新日興股份有限公司,新日興,新日興股份有限公司|新日興|SZS,電子零組件業,上市
3379,彬台科技股份有限公司,彬台,彬台科技股份有限公司|彬台|TBC,電機機械,上櫃
3380,明泰科技股份有限公司,明泰,明泰科技股份有限公司|明泰|Alpha,通信網路業,上市
3388,崇越電通股份有限公司,崇越電,崇越電通股份有限公司|崇越電|TTC,電子零組件業,上櫃
3390,旭軟電子科技股份有限公司,旭軟,旭軟電子科技股份有限公司|旭軟|SUNFLEX,電子零組件業,上櫃
3402,漢科系統科技股份有限公司,漢科,漢科系統科技股份有限公司|漢科|WHOLETECH,其他電子業,上櫃
3406,玉晶光電股份有限公司,玉晶光,玉晶光電股份有限公司|玉晶光|GSEO,光電業,上市
3413,京鼎精密科技股份有限公司,京鼎,京鼎精密科技股份有限公司|京鼎|Fiti,半導體業,上市
3416,融程電訊股份有限公司,融程電,融程電訊股份有限公司|融程電|Winmate,電腦及週邊設備業,上市
3419,譁裕實業股份有限公司,譁裕,譁裕實業股份有限公司|譁裕|WHAYU,通信網路業,上市
3430,奇鈦科技股份有限公司,奇鈦科,奇鈦科技股份有限公司|奇鈦科|CHITEC,化學工業,上櫃
3432,台端興業股份有限公司,台端,台端興業股份有限公司|台端|TAI TWUN,電子零組件業,上市
3434,哲固資訊科技股份有限公司,哲固,哲固資訊科技股份有限公司|哲固|ACULA,光電業,上櫃
3437,榮創能源科技股份有限公司,榮創,榮創能源科技股份有限公司|榮創|AOT,光電業,上市
3438,台灣類比科技股份有限公司,類比科,台灣類比科技股份有限公司|類比科|AAT,半導體業,上櫃
3441,聯一光電股份有限公司,聯一光電,聯一光電股份有限公司|聯一光電|UNIQUE,光電業,上櫃
3443,創意電子股份有限公司,創意,創意電子股份有限公司|創意|GUC,半導體業,上市
3444,利機企業股份有限公司,利機,利機企業股份有限公司|利機|NICHING,電子通路業,上櫃
3447,展達通訊股份有限公司,展達,展達通訊股份有限公司|展達|XAVi,通信網路業,上市
3450,聯鈞光電股份有限公司,聯鈞,聯鈞光電股份有限公司|聯鈞|ELASER,半導體業,上市
3455,由田新技股份有限公司,由田,由田新技股份有限公司|由田|UTECHZONE,光電業,上櫃
3465,進泰電子科技股份有限公司,進泰電子,進泰電子科技股份有限公司|進泰電子|NAE,其他電子業,上櫃
3466,德晉科技股份有限公司,德晉,德晉科技股份有限公司|德晉|SKARDIN,通信網路業,上櫃
3467,台灣精材股份有限公司,台灣精材,台灣精材股份有限公司|台灣精材|Forcera,半導體業,上櫃
3473,智通聯網科技股份有限公司,智通聯網,智通聯網科技股份有限公司|智通聯網|Fiber Logic,通信網路業,上市
3479,安勤科技股份有限公司,安勤,安勤科技股份有限公司|安勤|Avalue,電腦及週邊設備業,上櫃
3481,群創光電股份有限公司,群創,群創光電股份有限公司|群創|INX,光電業,上市
3483,力致科技股份有限公司,力致,力致科技股份有限公司|力致|FCN,電腦及週邊設備業,上櫃
3484,崧騰企業股份有限公司,崧騰,崧騰企業股份有限公司|崧騰|SOLTEAM,電子零組件業,上櫃
3485,敘(余+卜+又)豐企業股份有限公司,敘豐,敘(余+卜+又)豐企業股份有限公司|敘豐|EF,電子零組件業,上櫃
3489,森寶開發股份有限公司,森寶,森寶開發股份有限公司|森寶|Sun Brothers,建材營造,上櫃
3490,單井工業股份有限公司,單井,單井工業股份有限公司|單井|singlewell,光電業,上櫃
3491,昇達科技股份有限公司,昇達科,昇達科技股份有限公司|昇達科|UMT,通信網路業,上櫃
3492,長盛科技股份有限公司,長盛,長盛科技股份有限公司|長盛|ACT,電子零組件業,上櫃
3494,誠研科技股份有限公司,誠研,誠研科技股份有限公司|誠研|HiTi,電腦及週邊設備業,上市
3498,陽程科技股份有限公司,陽程,陽程科技股份有限公司|陽程|USUN,其他電子業,上櫃
3499,環天世通科技股份有限公司,環天科,環天世通科技股份有限公司|環天科|GLOBALSAT,通信網路業,上櫃
3501,維熹科技股份有限公司,維熹,維熹科技股份有限公司|維熹|Well Shin,電子零組件業,上市
3504,揚明光學股份有限公司,揚明光,揚明光學股份有限公司|揚明光|Young Optics,光電業,上市
3508,位速科技股份有限公司,位速,位速科技股份有限公司|位速|Ways,其他電子業,上櫃
3511,矽瑪科技股份有限公司,矽瑪,矽瑪科技股份有限公司|矽瑪|SIMULA TECH INC,電子零組件業,上櫃
3512,皇龍開發股份有限公司,皇龍,皇龍開發股份有限公司|皇龍|Huang Long,建材營造,上櫃
3515,華擎科技股份有限公司,華擎,華擎科技股份有限公司|華擎|ASROCK,電腦及週邊設備業,上市
3516,亞帝歐光電股份有限公司,亞帝歐,亞帝歐光電股份有限公司|亞帝歐|ADO,光電業,上櫃
3518,柏騰科技股份有限公司,柏騰,柏騰科技股份有限公司|柏騰|PT TECH.,其他電子業,上市
3520,華盈電子股份有限公司,華盈,華盈電子股份有限公司|華盈|JVE,電子零組件業,上櫃
3521,台鋼建設事業股份有限公司,台鋼建設,台鋼建設事業股份有限公司|台鋼建設|TSG Development,建材營造,上櫃
3522,御嵿國際股份有限公司,御嵿,御嵿國際股份有限公司|御嵿|TOPLUS,觀光餐旅,上櫃
3523,迎輝科技股份有限公司,迎輝,迎輝科技股份有限公司|迎輝|EFUN,光電業,上櫃
3526,凡甲科技股份有限公司,凡甲,凡甲科技股份有限公司|凡甲|ALLTOP,電子零組件業,上櫃
3527,聚積科技股份有限公司,聚積,聚積科技股份有限公司|聚積|MBI,半導體業,上櫃
3528,安馳科技股份有限公司,安馳,安馳科技股份有限公司|安馳|ANSTEK,電子通路業,上市
3529,力旺電子股份有限公司,力旺,力旺電子股份有限公司|力旺|eMemory,半導體業,上櫃
3530,晶相光電股份有限公司,晶相光,晶相光電股份有限公司|晶相光|SOI,半導體業,上市
3531,先益電子工業股份有限公司,先益,先益電子工業股份有限公司|先益|Shian Yih,光電業,上櫃
3532,台塑勝高科技股份有限公司,台勝科,台塑勝高科技股份有限公司|台勝科|FST,半導體業,上市
3533,嘉澤端子工業股份有限公司,嘉澤,嘉澤端子工業股份有限公司|嘉澤|LOTES,電子零組件業,上市
3535,晶彩科技股份有限公司,晶彩科,晶彩科技股份有限公司|晶彩科|Favite,光電業,上市
3537,堡達實業股份有限公司,堡達,堡達實業股份有限公司|堡達|PODAK,電子零組件業,上櫃
3540,曜越科技股份有限公司,曜越,曜越科技股份有限公司|曜越|Thermaltake,電腦及週邊設備業,上櫃
3541,西柏科技股份有限公司,西柏,西柏科技股份有限公司|西柏|CYP,其他電子業,上櫃
3543,州巧科技股份有限公司,州巧,州巧科技股份有限公司|州巧|JOCHU,光電業,上市
3545,敦泰電子股份有限公司,敦泰,敦泰電子股份有限公司|敦泰|FocalTech,半導體業,上市
3546,宇峻奧汀科技股份有限公司,宇峻,宇峻奧汀科技股份有限公司|宇峻|USERJOY,文化創意業,上櫃
3548,兆利科技工業股份有限公司,兆利,兆利科技工業股份有限公司|兆利|JARLLY,電子零組件業,上櫃
3550,聯穎科技股份有限公司,聯穎,聯穎科技股份有限公司|聯穎|COPARTNER,電子零組件業,上市
3551,世禾科技股份有限公司,世禾,世禾科技股份有限公司|世禾|SHT,綠能環保,上櫃
3552,同致電子企業股份有限公司,同致,同致電子企業股份有限公司|同致|TUNG THIH,其他電子業,上櫃
3555,博士旺創新股份有限公司,博士旺,博士旺創新股份有限公司|博士旺|BaaS,半導體業,上櫃
3556,禾瑞亞科技股份有限公司,禾瑞亞,禾瑞亞科技股份有限公司|禾瑞亞|EETI,半導體業,上櫃
3557,嘉威生活股份有限公司,嘉威,嘉威生活股份有限公司|嘉威|JiaWei,居家生活,上市
3558,神準科技股份有限公司,神準,神準科技股份有限公司|神準|Senao Networks,通信網路業,上櫃
3563,牧德科技股份有限公司,牧德,牧德科技股份有限公司|牧德|MACHVISION,光電業,上市
3564,其陽科技股份有限公司,其陽,其陽科技股份有限公司|其陽|AEWIN,通信網路業,上櫃
3567,逸昌科技股份有限公司,逸昌,逸昌科技股份有限公司|逸昌|ETREND,半導體業,上櫃
3570,大塚資訊科技股份有限公司,大塚,大塚資訊科技股份有限公司|大塚|OITC,資訊服務業,上櫃
3576,聯合再生能源股份有限公司,聯合再生,聯合再生能源股份有限公司|聯合再生|URE,光電業,上市
3577,泓格科技股份有限公司,泓格,泓格科技股份有限公司|泓格|ICP DAS,電腦及週邊設備業,上櫃
3580,友威科技股份有限公司,友威科,友威科技股份有限公司|友威科|UVAT,其他電子業,上櫃
3581,博磊科技股份有限公司,博磊,博磊科技股份有限公司|博磊|ZVC,半導體業,上櫃
3583,辛耘企業股份有限公司,辛耘,辛耘企業股份有限公司|辛耘|Scientech,半導體業,上市
3585,聯致科技股份有限公司,聯致,聯致科技股份有限公司|聯致|AMC,電子零組件業,上市
3587,閎康科技股份有限公司,閎康,閎康科技股份有限公司|閎康|MA-tek,其他電子業,上櫃
3588,通嘉科技股份有限公司,通嘉,通嘉科技股份有限公司|通嘉|LD,半導體業,上市
3591,艾笛森光電股份有限公司,艾笛森,艾笛森光電股份有限公司|艾笛森|EDISON OPTO,光電業,上市
3592,瑞鼎科技股份有限公司,瑞鼎,瑞鼎科技股份有限公司|瑞鼎|Raydium,半導體業,上市
3593,力銘科技股份有限公司,力銘,力銘科技股份有限公司|力銘|Logah,電子零組件業,上市
